1,11,,,
2,26,,,
3,18,,,
4,46,,,
5,12,,,
6,10,,,
7,7,,,
8,8,,,
9,21,,,
10,40,,,
11,24,,,
12,9,,,
13,8,,,
14,29,,,
15,36,,,
16,33,,,
17,9,,,
18,30,,,
19,24,,,
20,41,,,
21,42,,,
22,30,,,
23,13,,,
24,39,,,
25,47,,,
26,11,,,
27,1,,,
28,12,,,
29,14,,,
30,47,,,
31,50,,,
32,21,,,
33,22,,,
34,8,,,
35,16,,,
36,10,,,
37,22,,,
38,5,,,
39,41,,,
40,2,,,
41,46,,,
42,45,,,
43,37,,,
44,14,,,
45,29,,,
46,2,,,
47,5,,,
48,48,,,
49,30,,,
50,12,,,
,,,,
1,23,4,13.93,2.29
2,48,41,23.7,3.76
3,84,20,37.69,3.69
4,41,1,30.58,1.08
5,62,35,14.13,2.62
6,91,43,24.77,7.66
7,70,46,6.62,2.48
8,89,12,32.88,1.73
9,53,3,24.59,9.47
10,80,29,33.29,3.44
11,54,11,22.74,2.9
12,71,48,21.52,2.18
13,4,26,45.17,0.05
14,79,9,43.54,3.82
15,13,35,43.57,5.16
16,18,40,26.22,1.06
17,68,40,30.42,0.69
18,75,30,31.89,8.37
19,86,35,33.98,0.71
20,69,41,26.03,5.4
21,31,34,30.38,9.17
22,64,13,19.24,0.1
23,51,13,6.24,0.71
24,97,20,38.5,9.73
25,57,43,8.7,6.88
26,81,4,41.4,6.69
27,72,10,13.54,1.48
28,94,48,27.49,8.19
29,73,41,23.93,6.5
30,29,17,9.58,1.62
31,93,11,18.7,8.02
32,88,17,23.82,8.33
33,67,25,16.61,2.27
34,20,21,46.61,5.46
35,44,47,48.63,4.51
36,77,21,28.36,7.45
37,1,11,43.84,9.01
38,19,5,39.42,6.97
39,56,10,14.56,0.62
40,100,11,17.76,9.18
41,82,26,16.36,9.23
42,96,3,28.93,2.6
43,28,11,6.52,2.51
44,3,17,47.71,4.46
45,74,36,33.64,7.53
46,27,26,41.92,1.54
47,30,9,9.28,9.65
48,45,23,41.51,2.77
49,50,36,24.89,8.71
50,85,1,7.46,4.32
27,7,33,23.83,4.58
3,40,46,48.68,6.16
