1,18
2,20
3,11
4,49
5,49
6,1
7,17
8,38
9,46
10,42
11,22
12,48
13,28
14,48
15,14
16,21
17,50
18,23
19,48
20,38
21,48
22,36
23,24
24,23
25,42
26,3
27,42
28,45
29,30
30,29
31,3
32,2
33,10
34,11
35,33
36,3
37,17
38,4
39,35
40,13
41,21
42,6
43,25
44,37
45,31
46,10
47,41
48,1
49,29
50,4

1,89,44,35.75,3.68
2,7,46,42.62,8.19
3,47,19,10.32,1.95
4,59,11,21.64,8.60
5,48,33,22.30,2.43
6,33,31,22.96,1.04
7,80,11,12.12,9.53
8,88,11,12.73,2.35
9,8,11,33.48,8.36
10,64,32,49.54,9.72
11,99,4,44.48,2.89
12,38,5,44.37,3.22
13,57,13,21.61,9.28
14,78,40,33.46,9.68
15,9,50,6.60,7.17
16,28,8,39.90,.41
17,74,32,29.81,.17
18,15,48,22.55,7.18
19,93,38,23.41,1.56
20,25,31,33.09,8.81
21,65,21,49.84,5.49
22,84,32,21.40,8.84
23,27,7,45.37,4.23
24,29,10,43.86,9.39
25,45,41,47.77,4.73
26,24,21,6.88,1.71
27,26,34,37.51,3.42
28,71,30,49.58,.22
29,5,13,35.47,9.51
30,55,34,38.81,8.98
31,49,29,47.38,8.09
32,46,37,32.41,6.47
33,60,42,9.38,2.22
34,36,22,27.48,.80
35,75,18,44.71,4.24
36,95,36,15.94,9.78
37,3,6,21.52,7.68
38,73,1,25.20,2.25
39,41,2,49.71,5.54
40,81,2,8.73,7.42
41,86,48,11.06,5.38
42,98,47,39.96,3.60
43,82,50,19.20,4.44
44,39,47,33.33,2.65
45,100,42,39.26,6.43
46,62,31,44.94,6.62
47,67,18,33.43,3.03
48,91,8,40.80,7.65
49,61,27,9.04,8.83
50,94,5,10.86,7.23
3,40,41,49.60,9.30
10,36,9,48.30,.80
24,69,24,30.09,.66
17,23,47,25.48,4.31
39,12,49,6.09,.05
45,94,4,22.54,7.23
33,75,35,11.72,4.24
23,72,37,30.90,3.78
30,66,31,13.75,3.32
13,20,18,41.72,7.37
26,53,33,44.19,2.19
30,47,44,6.72,1.95
21,77,36,24.28,7.42
31,91,32,43.78,7.65
36,70,45,39.90,2.34
32,11,46,22.42,2.87
10,22,32,12.74,2.88
12,39,34,43.12,2.65
38,85,29,32.15,7.14
20,52,41,41.16,3.46
4,44,47,43.86,1.26
33,94,3,6.39,7.23
8,61,47,15.69,8.83
43,73,8,38.93,2.25
35,21,46,8.66,.09
33,46,18,26.22,6.47
44,31,33,42.92,6.83
27,55,44,20.00,8.98
50,21,17,23.47,.09
15,96,49,49.78,5.98
16,62,29,17.97,6.62
1,4,35,49.90,4.06
43,69,39,20.62,.66
44,33,25,10.11,1.04
41,13,25,47.75,6.60
9,13,28,7.59,6.60
37,97,32,48.89,1.88
23,17,16,48.77,5.77
46,53,9,11.27,2.19
30,21,9,14.18,.09
21,27,24,7.03,4.23
31,42,30,11.60,1.75
5,99,32,37.48,2.89
17,71,32,44.44,.22
42,67,31,30.88,3.03
22,73,16,46.83,2.25
3,52,16,12.32,3.46
42,50,7,18.46,9.08
22,16,41,17.23,5.68
49,99,16,43.61,2.89
25,3,20,40.16,7.68
45,39,15,6.89,2.65
34,10,37,40.96,3.88
49,81,1,14.16,7.42
10,3,50,17.37,7.68
40,11,8,46.91,2.87
37,48,35,43.27,2.43
10,78,35,45.09,9.68
30,91,7,43.55,7.65
40,49,33,43.13,8.09
24,89,33,13.08,3.68
15,74,12,35.59,.17
3,79,45,35.84,2.90
6,2,18,25.16,4.74
6,68,26,30.24,.11
40,22,8,43.59,2.88
3,76,20,18.41,6.75
30,54,41,49.72,5.28
29,85,42,26.49,7.14
43,8,4,33.33,8.36
2,59,15,7.08,8.60
18,42,36,13.97,1.75
47,78,24,16.04,9.68
32,30,40,49.35,.22
5,11,44,7.86,2.87
46,99,45,39.71,2.89
10,31,22,33.51,6.83
27,5,47,23.17,9.51
24,92,24,5.25,8.11
21,82,12,17.08,4.44
15,72,36,15.24,3.78
47,88,17,35.80,2.35
18,60,26,23.85,2.22
31,28,35,34.90,.41
48,88,15,6.00,2.35
31,53,42,31.63,2.19
14,46,31,31.16,6.47
28,74,44,30.30,.17
38,46,45,21.18,6.47
40,98,34,27.60,3.60
47,51,43,23.47,1.07
44,82,3,39.64,4.44
50,88,28,29.32,2.35
48,81,25,25.02,7.42
3,94,16,37.45,7.23
3,54,7,21.24,5.28
37,75,11,17.00,4.24
46,44,29,35.03,1.26
11,65,19,28.77,5.49
36,90,47,8.36,.44
34,23,7,37.71,4.31
12,86,19,36.23,5.38
23,12,1,16.36,.05
48,51,12,40.56,1.07
4,39,24,44.77,2.65
14,35,13,33.91,7.20
29,87,20,38.46,.27
27,76,41,21.15,6.75
10,70,13,23.54,2.34
20,64,13,48.13,9.72
43,49,13,7.75,8.09
27,49,26,32.16,8.09
21,78,31,15.85,9.68
46,62,49,34.11,6.62
45,67,42,40.52,3.03
46,94,28,10.15,7.23
45,82,39,48.10,4.44
43,48,41,49.60,2.43
27,81,18,50.04,7.42
24,26,28,44.64,3.42
39,7,2,43.81,8.19
14,68,2,33.70,.11
50,3,25,13.08,7.68
20,73,44,42.38,2.25
37,11,9,16.82,2.87
43,16,32,21.42,5.68
47,26,23,13.40,3.42
44,71,19,10.98,.22
6,60,43,36.55,2.22
6,17,38,20.69,5.77
41,5,22,43.76,9.51
32,25,25,5.97,8.81
3,38,46,46.01,3.22
14,32,40,6.98,7.96
46,89,2,30.67,3.68
49,79,12,20.09,2.90
21,80,36,22.47,9.53
41,94,33,13.35,7.23
14,68,19,12.28,.11
30,92,1,42.31,8.11
34,17,27,30.75,5.77
46,34,50,30.96,9.65
34,24,24,13.94,1.71
22,34,25,24.30,9.65
