1,11
2,26
3,18
4,46
5,12
6,10
7,7
8,8
9,21
10,40
11,24
12,9
13,8
14,29
15,36
16,33
17,9
18,30
19,24
20,41
21,42
22,30
23,13
24,39
25,47
26,11
27,1
28,12
29,14
30,47
31,50
32,21
33,22
34,8
35,16
36,10
37,22
38,5
39,41
40,2
41,46
42,45
43,37
44,14
45,29
46,2
47,5
48,48
49,30
50,12

1,23,4,13.93,2.29
2,48,41,23.70,3.76
3,84,20,37.69,3.69
4,41,1,30.58,1.08
5,62,35,14.13,2.62
6,91,43,24.77,7.66
7,70,46,6.62,2.48
8,89,12,32.88,1.73
9,53,3,24.59,9.47
10,80,29,33.29,3.44
11,54,11,22.74,2.90
12,71,48,21.52,2.18
13,4,26,45.17,.05
14,79,9,43.54,3.82
15,13,35,43.57,5.16
16,18,40,26.22,1.06
17,68,40,30.42,.69
18,75,30,31.89,8.37
19,86,35,33.98,.71
20,69,41,26.03,5.40
21,31,34,30.38,9.17
22,64,13,19.24,.10
23,51,13,6.24,.71
24,97,20,38.50,9.73
25,57,43,8.70,6.88
26,81,4,41.40,6.69
27,72,10,13.54,1.48
28,94,48,27.49,8.19
29,73,41,23.93,6.50
30,29,17,9.58,1.62
31,93,11,18.70,8.02
32,88,17,23.82,8.33
33,67,25,16.61,2.27
34,20,21,46.61,5.46
35,44,47,48.63,4.51
36,77,21,28.36,7.45
37,1,11,43.84,9.01
38,19,5,39.42,6.97
39,56,10,14.56,.62
40,100,11,17.76,9.18
41,82,26,16.36,9.23
42,96,3,28.93,2.60
43,28,11,6.52,2.51
44,3,17,47.71,4.46
45,74,36,33.64,7.53
46,27,26,41.92,1.54
47,30,9,9.28,9.65
48,45,23,41.51,2.77
49,50,36,24.89,8.71
50,85,1,7.46,4.32
27,7,33,23.83,4.58
3,40,46,48.68,6.16
49,60,22,35.21,9.13
46,19,23,19.10,6.97
15,18,42,25.99,1.06
11,60,50,48.88,9.13
43,62,12,18.00,2.62
16,90,13,23.57,9.49
43,20,2,37.80,5.46
15,37,17,16.59,7.07
21,43,11,39.75,2.48
50,51,29,31.10,.71
12,76,2,22.16,5.00
1,69,28,18.28,5.40
43,62,5,5.81,2.62
50,38,33,6.30,1.87
22,94,26,7.07,8.19
30,33,24,33.26,8.57
20,51,30,24.49,.71
29,100,36,11.93,9.18
35,80,42,6.97,3.44
4,8,17,33.71,7.49
28,56,8,36.19,.62
21,61,29,24.38,5.54
32,68,30,5.70,.69
47,85,45,46.10,4.32
5,65,44,30.93,4.73
17,21,5,9.38,4.47
14,91,44,36.95,7.66
28,14,2,10.45,5.33
7,81,40,26.29,6.69
48,75,11,35.54,8.37
34,43,19,45.02,2.48
49,37,39,7.44,7.07
14,39,34,31.96,8.70
23,18,20,45.88,1.06
2,83,15,46.14,9.08
34,44,7,42.38,4.51
50,91,18,43.36,7.66
34,37,19,30.29,7.07
31,50,30,45.67,8.71
17,33,10,14.96,8.57
4,26,32,44.32,3.61
7,51,46,50.06,.71
42,2,10,27.26,3.74
40,44,23,37.26,4.51
33,16,33,47.44,8.54
22,91,13,48.10,7.66
36,99,25,41.27,2.11
32,58,44,30.42,9.36
33,61,27,34.51,5.54
33,69,32,24.62,5.40
30,13,34,49.72,5.16
15,32,37,45.25,9.74
35,10,11,24.28,6.41
41,47,26,37.45,.66
13,28,44,19.84,2.51
50,47,26,13.13,.66
36,90,49,24.66,9.49
47,53,9,7.55,9.47
11,1,47,31.91,9.01
3,36,40,48.04,.29
11,87,27,44.15,3.33
12,93,22,9.90,8.02
10,66,15,25.71,8.69
39,77,38,40.86,7.45
45,98,7,7.27,5.44
43,78,43,15.02,6.58
7,90,4,8.81,9.49
11,60,42,19.88,9.13
20,58,11,21.86,9.36
48,91,32,15.61,7.66
30,17,37,49.08,4.79
37,60,23,44.43,9.13
49,96,13,33.35,2.60
13,48,17,6.39,3.76
24,70,3,24.73,2.48
32,70,24,32.23,2.48
29,78,25,18.65,6.58
43,82,41,18.13,9.23
24,10,39,5.47,6.41
47,65,11,47.93,4.73
12,67,23,22.97,2.27
21,9,10,34.99,8.60
50,43,9,39.16,2.48
26,37,20,11.71,7.07
40,43,13,40.85,2.48
