1,6,,,
2,14,,,
3,14,,,
4,16,,,
5,4,,,
6,25,,,
7,25,,,
8,16,,,
9,23,,,
10,20,,,
11,1,,,
12,20,,,
13,4,,,
14,16,,,
15,14,,,
16,19,,,
17,7,,,
18,5,,,
19,22,,,
20,25,,,
21,23,,,
22,10,,,
23,4,,,
24,13,,,
25,23,,,
,,,,
1,38,7,8.38,5.53
2,28,7,45.14,4.16
3,45,2,45.22,8.01
4,47,16,14.3,1.53
5,39,24,26.3,1.04
6,17,1,28.61,0.51
7,4,8,12.49,0.8
8,35,20,38.66,6.01
9,44,16,20.61,0.33
10,7,5,31.46,3.74
11,36,25,7.69,1.19
12,8,2,5.74,2.52
13,1,4,8.07,9.74
14,12,7,26.89,2.64
15,6,25,17.09,5.46
16,31,10,24.67,3.49
17,37,20,48.99,2.42
18,13,24,37.8,5.33
19,40,24,29.57,4.53
20,24,16,39.14,0.07
21,22,14,43.28,1.77
22,25,1,31.75,8.03
23,16,25,8.86,6.39
24,32,11,23.52,5.7
25,11,8,13.69,1.88
14,18,9,39.92,3.58
24,8,19,16.45,2.52
21,38,17,40.74,5.53
15,5,1,6.09,4.67
11,27,20,27.07,5.77
12,27,11,39.15,5.77
1,21,21,13.68,8.97
8,28,18,43.52,4.16
22,21,23,31.96,8.97
9,47,24,49.2,1.53
2,31,8,12.95,3.49
23,36,20,45.13,1.19
15,23,14,13.08,7.91
10,20,16,37.39,6.89
16,6,1,36.44,5.46
8,19,23,48.5,5.66
11,22,18,39.01,1.77
23,21,13,45.98,8.97
21,45,16,13.38,8.01
10,2,2,40.83,7.25
18,35,13,8.14,6.01
9,10,16,32.61,5.04
25,25,3,13.3,8.03
15,31,25,11.89,3.49
11,21,21,12.48,8.97
25,47,9,21.51,1.53
13,20,18,21.15,6.89
4,18,6,23.47,3.58
8,47,6,43.4,1.53
7,33,11,16.92,6.34
11,7,25,23.91,3.74
7,11,10,17.6,1.88
10,37,7,45.22,2.42
25,21,8,44.58,8.97
24,26,4,31.36,5.59
23,3,19,35.3,6.08
20,29,6,40.71,1.53
9,14,9,25.11,0.84
5,32,20,47.52,5.7
24,16,24,35.6,6.39
10,9,4,13.78,1.47
9,21,18,48.55,8.97
13,24,12,31.75,0.07
9,12,25,16.54,2.64
2,32,22,11.89,5.7
10,12,23,44.22,2.64
19,38,15,31.19,5.53
10,19,15,34.44,5.66
20,12,24,17.04,2.64
16,22,10,35.57,1.77
13,33,21,18.44,6.34
21,15,20,37.48,6.55
2,39,14,46.07,1.04
20,21,17,30.39,8.97
17,48,2,15.39,3.47
11,50,18,25.37,0.04
3,50,11,26.32,0.04
9,25,11,21.63,8.03
1,8,2,36.6,2.52
9,38,12,47.5,5.53
19,11,8,26.37,1.88
25,7,20,25.48,3.74
11,46,2,13.09,6.48
15,15,18,46.61,6.55
4,38,1,15.32,5.53
2,19,24,12.32,5.66
18,1,17,43.79,9.74
4,24,25,7.84,0.07
20,7,16,29.84,3.74
3,44,8,36.98,0.33
15,41,18,43.48,5.16
11,24,14,11,0.07
4,19,10,48.17,5.66
10,28,25,48.28,4.16
22,26,7,35.4,5.59
14,49,22,34.49,9.29
7,31,14,20.05,3.49
25,3,11,20.52,6.08
24,19,24,11.46,5.66
8,40,19,19.03,4.53
19,2,24,41.38,7.25
1,18,16,34.36,3.58
22,18,1,31.09,3.58
18,18,12,37.31,3.58
14,46,12,40.06,6.48
9,23,15,36.95,7.91
20,31,11,5.4,3.49
2,2,17,39.85,7.25
10,24,4,9.65,0.07
12,43,12,42.55,3.82
7,13,19,26.89,5.33
20,13,6,44.81,5.33
24,5,9,40.19,4.67
25,17,15,28.91,0.51
12,3,6,39.21,6.08
10,25,8,12.63,8.03
5,37,8,45.95,2.42
16,10,17,43.93,5.04
1,43,22,44.18,3.82
17,32,20,14.29,5.7
18,25,22,13.74,8.03
8,2,12,37.39,7.25
24,17,14,42.49,0.51
10,15,14,11.48,6.55
4,41,15,22.21,5.16
24,37,9,21.45,2.42
11,40,22,12.47,4.53
14,9,25,17.42,1.47
20,8,11,47.05,2.52
3,3,8,36.46,6.08
23,35,7,47.17,6.01
6,29,1,10.6,1.53
24,1,3,41.57,9.74
4,27,13,22.05,5.77
24,44,14,13.92,0.33
6,2,19,42.05,7.25
7,27,12,37.65,5.77
24,21,19,49.76,8.97
24,23,17,40.04,7.91
3,31,2,19.57,3.49
2,22,22,10.71,1.77
20,46,6,11.02,6.48
1,22,24,9.58,1.77
8,14,11,23.55,0.84
1,27,10,19.67,5.77
17,43,2,49.79,3.82
19,16,4,31.45,6.39
16,25,21,21.99,8.03
17,15,25,42.21,6.55
17,44,7,9.17,0.33
14,40,2,46.6,4.53
24,30,22,7.31,2.77
22,28,12,18.41,4.16
14,8,13,46.75,2.52
18,36,21,36.1,1.19
4,10,1,8.04,5.04
17,6,13,20.82,5.46
17,13,13,47.75,5.33
18,2,20,31.05,7.25
13,38,18,9.61,5.53
8,15,25,24.9,6.55
24,2,9,10.71,7.25
2,17,24,31.56,0.51
6,45,20,12.03,8.01
23,34,5,31.29,5.35
8,16,15,38.42,6.39
21,3,16,44.01,6.08
4,45,10,6.17,8.01
25,8,18,22.85,2.52
14,47,10,8.37,1.53
14,30,9,34.61,2.77
1,37,6,8.22,2.42
4,29,11,14.16,1.53
18,33,8,19.33,6.34
7,12,4,31.07,2.64
5,29,21,22.32,1.53
1,12,25,38.41,2.64
3,15,12,21.9,6.55
12,34,11,14.1,5.35
11,48,13,35.44,3.47
23,48,6,13.02,3.47
21,46,6,20.07,6.48
15,1,8,13.56,9.74
5,10,13,25.27,5.04
5,34,2,39.6,5.35
10,38,8,22.81,5.53
19,33,11,44.49,6.34
8,46,19,7.3,6.48
12,35,16,34.4,6.01
6,39,20,33.2,1.04
12,25,21,24.83,8.03
12,46,24,27.89,6.48
1,45,25,45.39,8.01
3,10,21,5.33,5.04
9,17,23,19.74,0.51
2,27,20,9.29,5.77
20,41,21,34.92,5.16
22,35,21,40.56,6.01
2,7,18,8.66,3.74
1,5,24,23.27,4.67
18,8,18,16.76,2.52
9,22,20,14.89,1.77
12,39,12,23.03,1.04
19,19,12,46.01,5.66
22,6,5,11.6,5.46
7,32,19,10.48,5.7
6,23,18,17.17,7.91
4,16,12,46.32,6.39
6,16,24,18.51,6.39
9,43,8,15.32,3.82
24,7,15,12.96,3.74
18,21,11,34.61,8.97
10,16,4,30.85,6.39
11,12,10,36.76,2.64
7,47,19,23.51,1.53
10,41,3,8.45,5.16
25,48,5,39.67,3.47
7,2,9,13.57,7.25
3,20,21,38.1,6.89
7,28,13,44.68,4.16
7,5,8,8.09,4.67
4,35,15,48.05,6.01
4,7,18,32.25,3.74
10,18,7,8.93,3.58
4,6,22,33.44,5.46
15,4,24,10.37,0.8
7,41,9,46.62,5.16
1,15,23,32.7,6.55
14,20,5,32.46,6.89
12,29,9,5.71,1.53
10,32,20,42.84,5.7
10,48,4,13.75,3.47
7,44,11,14.94,0.33
7,50,11,40.34,0.04
13,13,4,23.07,5.33
5,40,10,42.91,4.53
21,18,19,47.16,3.58
14,26,5,5.44,5.59
13,15,11,39.38,6.55
12,15,12,10.71,6.55
3,39,4,44.89,1.04
20,32,21,17.89,5.7
17,4,10,18.36,0.8
12,50,16,14.47,0.04
22,27,14,6.31,5.77
15,38,25,25.36,5.53
25,44,14,24.08,0.33
4,40,5,45.8,4.53
12,19,15,45.73,5.66
22,49,5,18.23,9.29
11,39,18,39.32,1.04
6,31,25,27.19,3.49
15,32,11,47.05,5.7
13,21,19,24.14,8.97
22,13,25,45.04,5.33
11,30,7,18.74,2.77
8,50,21,27.83,0.04
16,3,6,35.01,6.08
25,28,11,38.99,4.16
14,50,23,33.99,0.04
8,20,1,36.41,6.89
15,37,24,39.14,2.42
11,1,5,17.36,9.74
22,43,18,23.08,3.82
8,41,14,34.77,5.16
22,50,13,11.23,0.04
23,47,24,25.55,1.53
21,50,11,23.12,0.04
10,46,3,38.42,6.48
22,42,15,19.22,5.52
22,46,24,29.31,6.48
17,12,18,42.64,2.64
13,3,24,33.09,6.08
15,48,19,47.83,3.47
25,16,24,11.7,6.39
14,22,1,28.62,1.77
22,44,17,16.44,0.33
9,37,17,41.69,2.42
12,4,6,23.34,0.8
18,44,23,15.5,0.33
16,19,15,22.89,5.66
12,33,9,36.58,6.34
12,31,21,15.29,3.49
3,40,22,20.9,4.53
12,6,2,24.7,5.46
18,9,25,30.74,1.47
18,38,24,48.11,5.53
4,28,8,28.21,4.16
22,14,12,19.17,0.84
1,20,22,21.46,6.89
16,4,2,26.53,0.8
25,50,11,39.67,0.04
13,6,6,6.88,5.46
23,37,6,41.1,2.42
6,20,11,7.28,6.89
14,1,23,24.55,9.74
10,33,9,13.22,6.34
24,49,12,32.58,9.29
11,42,7,47.04,5.52
3,30,21,46.74,2.77
3,19,20,42.39,5.66
6,14,3,42.74,0.84
20,20,23,16.23,6.89
14,42,12,14.74,5.52
18,23,22,26.76,7.91
10,3,13,30.45,6.08
14,32,15,7.83,5.7
23,15,24,12.55,6.55
19,30,17,21.04,2.77
24,13,23,25.72,5.33
3,27,20,41.71,5.77
1,50,9,42.35,0.04
19,41,17,31.13,5.16
24,3,19,19.43,6.08
10,1,21,7.84,9.74
20,2,20,17.63,7.25
3,23,5,40.74,7.91
14,7,22,39.21,3.74
8,3,15,40.19,6.08
25,24,12,35.29,0.07
25,27,22,39.03,5.77
16,30,10,8.67,2.77
15,2,6,45.67,7.25
15,36,2,13.75,1.19
21,42,22,24.76,5.52
21,40,3,25.66,4.53
18,43,7,8.63,3.82
15,46,4,47.63,6.48
18,16,25,35.8,6.39
21,4,18,21.91,0.8
9,34,8,27.12,5.35
11,49,24,49.81,9.29
21,36,22,38.76,1.19
6,5,15,39.43,4.67
15,9,21,30.07,1.47
12,36,12,38.94,1.19
19,3,9,43.1,6.08
10,35,25,23.13,6.01
8,38,12,46.66,5.53
12,26,14,24.18,5.59
7,7,7,7.51,3.74
13,45,15,6.74,8.01
7,19,5,13.83,5.66
1,14,18,37.86,0.84
5,8,11,36.6,2.52
24,28,20,23.72,4.16
18,19,23,46.4,5.66
20,26,22,46.12,5.59
3,32,22,44.51,5.7
7,22,9,49.89,1.77
9,5,3,17.39,4.67
2,15,23,30.08,6.55
8,24,9,30.16,0.07
9,50,3,44.48,0.04
9,13,9,49.67,5.33
10,21,15,21.25,8.97
16,34,25,29.49,5.35
3,46,12,11.04,6.48
9,4,21,30.21,0.8
6,6,15,10.92,5.46
23,25,22,15.22,8.03
16,46,16,31.31,6.48
13,25,11,9.59,8.03
13,27,20,21.71,5.77
9,29,9,24.46,1.53
6,35,12,13.66,6.01
18,10,15,37.76,5.04
21,12,10,14.39,2.64
21,29,22,18.13,1.53
16,17,12,49.71,0.51
20,37,3,47.78,2.42
15,21,5,13.33,8.97
18,27,12,49.82,5.77
2,12,9,13.59,2.64
5,23,9,45.19,7.91
7,25,12,24.17,8.03
19,47,23,15.56,1.53
22,22,8,13.9,1.77
7,40,11,9.86,4.53
9,3,24,40.17,6.08
6,40,11,27.27,4.53
21,49,10,10.8,9.29
5,2,5,37.55,7.25
6,15,3,19.89,6.55
7,10,21,42.63,5.04
11,20,21,41.9,6.89
4,23,12,9.14,7.91
2,10,10,39.25,5.04
8,49,5,41.04,9.29
25,15,20,39.51,6.55
15,30,15,16.37,2.77
14,19,5,40.21,5.66
15,24,12,40.45,0.07
14,41,1,10.96,5.16
25,45,15,38.4,8.01
5,35,12,25.45,6.01
15,44,23,16.63,0.33
2,8,13,37.41,2.52
5,50,6,34.7,0.04
20,28,24,47.71,4.16
21,41,7,16.94,5.16
19,13,16,46.56,5.33
9,36,10,33.77,1.19
4,30,3,9.44,2.77
17,26,11,33.14,5.59
4,46,13,33.82,6.48
20,48,7,42.49,3.47
25,10,5,47.25,5.04
12,40,2,29.24,4.53
24,22,16,46.42,1.77
8,25,10,44.95,8.03
3,5,17,44.53,4.67
20,27,23,7.3,5.77
16,24,11,44.68,0.07
21,34,19,32.82,5.35
24,15,10,42.68,6.55
3,6,10,20.68,5.46
14,4,7,43.88,0.8
17,50,16,13.82,0.04
19,12,23,47.21,2.64
5,38,6,43.46,5.53
17,3,24,48.73,6.08
23,40,9,30.25,4.53
19,45,1,12.78,8.01
25,46,10,25.94,6.48
9,31,1,44.93,3.49
20,1,22,44.82,9.74
12,21,22,9.37,8.97
9,6,15,19.61,5.46
19,23,25,7.56,7.91
19,21,12,10.24,8.97
10,40,9,40.26,4.53
6,22,16,42.73,1.77
21,30,14,36.23,2.77
25,38,4,16.4,5.53
3,38,24,45.47,5.53
15,43,20,21.97,3.82
21,48,22,28.02,3.47
16,28,15,21.8,4.16
20,4,24,41.88,0.8
19,18,19,12.65,3.58
20,22,6,28.37,1.77
3,37,5,13.35,2.42
13,23,5,7.45,7.91
11,19,24,12.76,5.66
7,16,17,48.4,6.39
5,30,13,37.6,2.77
8,32,24,21.32,5.7
6,34,14,27.65,5.35
25,6,22,23.17,5.46
19,43,3,42.63,3.82
4,14,1,17.27,0.84
24,24,14,15.98,0.07
15,49,5,22.26,9.29
23,6,1,48.11,5.46
12,49,9,46.71,9.29
21,10,13,22.56,5.04
1,46,12,37.52,6.48
24,25,18,37.52,8.03
24,11,15,22.25,1.88
10,13,24,18.08,5.33
6,8,2,11.77,2.52
8,44,15,9.79,0.33
15,7,23,24.75,3.74
18,17,2,36.74,0.51
