1,4
2,19
3,9
4,21
5,7
6,20
7,24
8,11
9,6
10,1
11,22
12,16
13,10
14,15
15,11
16,20
17,9
18,20
19,23
20,22
21,24
22,10
23,6
24,17
25,19

1,15,5,42.89,8.13
2,18,20,17.26,6.02
3,9,19,6.70,4.90
4,45,19,30.07,.72
5,27,21,38.37,9.37
6,35,5,8.81,8.96
7,5,18,6.54,1.06
8,47,1,18.01,7.72
9,26,21,17.95,2.47
10,13,17,24.22,9.34
11,29,8,37.67,2.62
12,7,10,39.75,.00
13,41,13,10.74,3.09
14,30,15,11.69,7.25
15,1,9,22.40,2.52
16,19,7,14.52,.72
17,33,12,9.52,.78
18,3,3,45.78,5.29
19,4,22,41.18,6.07
20,44,15,30.32,9.93
21,43,19,23.08,6.27
22,40,3,46.57,1.27
23,36,17,28.62,8.61
24,32,19,5.16,6.01
25,2,19,36.65,7.19
12,29,25,46.26,2.62
15,47,11,14.47,7.72
24,9,22,6.43,4.90
23,31,7,29.62,8.30
7,2,20,7.79,7.19
20,4,12,19.34,6.07
10,30,10,24.85,7.25
23,41,22,18.53,3.09
11,26,17,14.88,2.47
22,11,8,41.42,4.72
18,23,19,19.95,4.78
24,4,20,15.86,6.07
16,41,18,12.00,3.09
19,17,1,35.22,9.79
6,6,17,40.48,3.29
23,29,17,44.70,2.62
16,8,5,6.36,7.60
20,7,14,27.33,.00
25,7,13,31.60,.00
4,47,21,16.52,7.72
5,19,2,27.19,.72
7,10,2,15.66,.05
1,44,10,23.80,9.93
3,2,22,38.51,7.19
23,49,19,28.60,.34
25,5,13,44.74,1.06
10,10,7,13.25,.05
1,26,16,18.59,2.47
23,46,19,10.30,5.20
14,26,14,43.36,2.47
4,1,16,42.56,2.52
13,2,18,34.70,7.19
9,22,16,31.52,3.27
11,25,22,22.97,1.88
6,39,11,28.52,.41
5,33,12,47.37,.78
22,3,21,32.02,5.29
3,24,1,38.28,3.50
22,25,9,11.49,1.88
25,41,12,7.55,3.09
1,48,12,40.00,5.72
21,1,19,15.91,2.52
10,9,7,7.12,4.90
13,4,23,21.35,6.07
9,34,18,10.79,3.18
21,33,17,15.30,.78
7,44,14,21.26,9.93
8,18,22,22.17,6.02
5,39,21,18.16,.41
11,8,24,14.73,7.60
20,45,9,38.97,.72
4,19,18,37.50,.72
4,33,25,21.61,.78
2,20,10,36.21,1.90
8,7,22,43.37,.00
15,14,23,34.42,3.22
6,21,9,15.54,5.52
1,30,11,12.62,7.25
25,31,11,31.85,8.30
14,48,10,9.49,5.72
14,13,11,13.29,9.34
23,50,4,27.37,6.40
3,39,8,38.97,.41
22,10,16,29.60,.05
23,12,10,49.23,6.28
12,42,12,25.61,1.59
25,23,3,24.23,4.78
2,48,25,37.18,5.72
1,34,12,31.49,3.18
16,31,5,14.09,8.30
13,14,13,7.28,3.22
7,41,18,44.73,3.09
17,26,11,35.81,2.47
15,9,8,12.09,4.90
20,33,25,46.76,.78
20,38,21,17.40,8.04
5,46,5,35.84,5.20
20,34,7,48.41,3.18
23,40,12,33.66,1.27
3,6,3,18.84,3.29
23,50,4,7.61,6.40
21,41,9,15.30,3.09
12,28,5,5.95,8.76
18,1,1,35.86,2.52
18,15,16,21.32,8.13
24,36,17,24.09,8.61
18,19,6,22.16,.72
14,8,16,42.95,7.60
9,7,19,16.40,.00
16,40,14,10.95,1.27
14,4,3,8.77,6.07
22,10,2,37.04,.05
14,38,22,42.63,8.04
15,48,11,23.79,5.72
6,13,20,17.28,9.34
14,42,6,18.66,1.59
7,38,8,19.21,8.04
9,43,10,31.77,6.27
18,42,24,13.43,1.59
19,24,25,41.68,3.50
8,10,18,31.74,.05
25,19,7,8.72,.72
10,5,12,36.37,1.06
18,34,14,25.90,3.18
15,25,13,41.16,1.88
19,46,17,43.06,5.20
22,18,21,25.67,6.02
19,38,5,22.07,8.04
11,35,11,23.12,8.96
24,28,10,25.32,8.76
12,3,18,47.04,5.29
10,45,23,6.66,.72
3,38,23,32.73,8.04
25,4,1,17.25,6.07
16,28,25,6.83,8.76
20,8,24,40.82,7.60
7,9,12,35.00,4.90
17,26,3,37.25,2.47
14,49,4,40.70,.34
5,45,5,23.43,.72
24,50,10,42.97,6.40
9,40,4,37.86,1.27
11,33,25,46.10,.78
19,36,19,28.83,8.61
20,13,7,20.63,9.34
23,3,25,22.45,5.29
25,2,19,16.05,7.19
1,41,21,15.44,3.09
17,48,1,24.10,5.72
12,4,13,14.97,6.07
7,42,10,49.11,1.59
12,7,16,28.24,.00
15,30,13,21.46,7.25
14,15,13,7.19,8.13
25,13,21,45.71,9.34
4,23,8,11.29,4.78
3,15,23,39.19,8.13
5,13,4,27.27,9.34
9,45,6,24.45,.72
14,19,17,39.55,.72
17,34,2,39.96,3.18
10,38,13,23.36,8.04
20,42,8,19.56,1.59
25,33,20,5.67,.78
9,34,4,48.44,3.18
6,5,10,11.48,1.06
1,17,3,20.01,9.79
24,34,17,25.19,3.18
15,13,2,5.91,9.34
19,40,1,33.83,1.27
11,14,16,6.35,3.22
18,9,4,25.67,4.90
13,34,9,48.61,3.18
15,6,23,36.40,3.29
25,20,15,12.36,1.90
24,7,14,26.21,.00
