1,6
2,14
3,14
4,16
5,4
6,25
7,25
8,16
9,23
10,20
11,1
12,20
13,4
14,16
15,14
16,19
17,7
18,5
19,22
20,25
21,23
22,10
23,4
24,13
25,23

1,38,7,8.38,5.53
2,28,7,45.14,4.16
3,45,2,45.22,8.01
4,47,16,14.30,1.53
5,39,24,26.30,1.04
6,17,1,28.61,.51
7,4,8,12.49,.80
8,35,20,38.66,6.01
9,44,16,20.61,.33
10,7,5,31.46,3.74
11,36,25,7.69,1.19
12,8,2,5.74,2.52
13,1,4,8.07,9.74
14,12,7,26.89,2.64
15,6,25,17.09,5.46
16,31,10,24.67,3.49
17,37,20,48.99,2.42
18,13,24,37.80,5.33
19,40,24,29.57,4.53
20,24,16,39.14,.07
21,22,14,43.28,1.77
22,25,1,31.75,8.03
23,16,25,8.86,6.39
24,32,11,23.52,5.70
25,11,8,13.69,1.88
14,18,9,39.92,3.58
24,8,19,16.45,2.52
21,38,17,40.74,5.53
15,5,1,6.09,4.67
11,27,20,27.07,5.77
12,27,11,39.15,5.77
1,21,21,13.68,8.97
8,28,18,43.52,4.16
22,21,23,31.96,8.97
9,47,24,49.20,1.53
2,31,8,12.95,3.49
23,36,20,45.13,1.19
15,23,14,13.08,7.91
10,20,16,37.39,6.89
16,6,1,36.44,5.46
8,19,23,48.50,5.66
11,22,18,39.01,1.77
23,21,13,45.98,8.97
21,45,16,13.38,8.01
10,2,2,40.83,7.25
18,35,13,8.14,6.01
2,31,18,29.90,3.49
9,10,16,32.61,5.04
25,25,3,13.30,8.03
15,31,25,11.89,3.49
11,21,21,12.48,8.97
25,47,9,21.51,1.53
13,20,18,21.15,6.89
4,18,6,23.47,3.58
8,47,6,43.40,1.53
7,33,11,16.92,6.34
11,7,25,23.91,3.74
7,11,10,17.60,1.88
10,37,7,45.22,2.42
25,21,8,44.58,8.97
24,26,4,31.36,5.59
23,3,19,35.30,6.08
20,29,6,40.71,1.53
9,14,9,25.11,.84
5,32,20,47.52,5.70
24,16,24,35.60,6.39
25,47,6,48.77,1.53
10,9,4,13.78,1.47
9,21,18,48.55,8.97
13,24,12,31.75,.07
20,24,4,25.65,.07
9,12,25,16.54,2.64
2,32,22,11.89,5.70
10,12,23,44.22,2.64
19,38,15,31.19,5.53
10,19,15,34.44,5.66
20,12,24,17.04,2.64
16,22,10,35.57,1.77
13,33,21,18.44,6.34
21,15,20,37.48,6.55
2,39,14,46.07,1.04
20,21,17,30.39,8.97
17,48,2,15.39,3.47
11,50,18,25.37,.04
3,50,11,26.32,.04
9,25,11,21.63,8.03
1,8,2,36.60,2.52
9,38,12,47.50,5.53
19,11,8,26.37,1.88
2,39,17,6.70,1.04
25,7,20,25.48,3.74
11,46,2,13.09,6.48
15,15,18,46.61,6.55
4,38,1,15.32,5.53
2,19,24,12.32,5.66
18,1,17,43.79,9.74
4,24,25,7.84,.07
20,7,16,29.84,3.74
3,44,8,36.98,.33
15,41,18,43.48,5.16
11,24,14,11.00,.07
4,19,10,48.17,5.66
20,21,23,8.56,8.97
9,14,8,33.81,.84
10,28,25,48.28,4.16
22,26,7,35.40,5.59
14,49,22,34.49,9.29
24,32,13,12.99,5.70
7,31,14,20.05,3.49
25,3,11,20.52,6.08
24,19,24,11.46,5.66
8,40,19,19.03,4.53
19,2,24,41.38,7.25
1,18,16,34.36,3.58
22,18,1,31.09,3.58
11,8,10,34.09,2.52
18,18,12,37.31,3.58
14,46,12,40.06,6.48
9,23,15,36.95,7.91
20,31,11,5.40,3.49
20,7,11,13.07,3.74
2,2,17,39.85,7.25
10,24,4,9.65,.07
12,43,12,42.55,3.82
7,13,19,26.89,5.33
20,13,6,44.81,5.33
24,5,9,40.19,4.67
25,17,15,28.91,.51
12,3,6,39.21,6.08
10,25,8,12.63,8.03
5,37,8,45.95,2.42
16,10,17,43.93,5.04
5,37,13,17.65,2.42
1,43,22,44.18,3.82
17,32,20,14.29,5.70
18,25,22,13.74,8.03
8,2,12,37.39,7.25
24,17,14,42.49,.51
10,15,14,11.48,6.55
4,19,7,38.42,5.66
4,41,15,22.21,5.16
24,37,9,21.45,2.42
11,40,22,12.47,4.53
14,9,25,17.42,1.47
20,8,11,47.05,2.52
3,3,8,36.46,6.08
23,35,7,47.17,6.01
6,29,1,10.60,1.53
24,1,3,41.57,9.74
4,27,13,22.05,5.77
24,44,14,13.92,.33
6,2,19,42.05,7.25
7,27,12,37.65,5.77
24,21,19,49.76,8.97
24,23,17,40.04,7.91
3,31,2,19.57,3.49
2,22,22,10.71,1.77
20,46,6,11.02,6.48
1,22,24,9.58,1.77
8,14,11,23.55,.84
1,27,10,19.67,5.77
17,43,2,49.79,3.82
19,16,4,31.45,6.39
16,25,21,21.99,8.03
17,15,25,42.21,6.55
17,44,7,9.17,.33
14,40,2,46.60,4.53
24,30,22,7.31,2.77
22,28,12,18.41,4.16
14,8,13,46.75,2.52
18,36,21,36.10,1.19
4,10,1,8.04,5.04
17,6,13,20.82,5.46
11,7,7,46.54,3.74
17,13,13,47.75,5.33
18,2,20,31.05,7.25
13,38,18,9.61,5.53
8,15,25,24.90,6.55
24,2,9,10.71,7.25
2,17,24,31.56,.51
21,15,12,47.40,6.55
6,45,20,12.03,8.01
23,34,5,31.29,5.35
8,16,15,38.42,6.39
21,3,16,44.01,6.08
4,45,10,6.17,8.01
25,8,18,22.85,2.52
14,47,10,8.37,1.53
14,30,9,34.61,2.77
1,37,6,8.22,2.42
4,29,11,14.16,1.53
18,33,8,19.33,6.34
7,12,4,31.07,2.64
5,29,21,22.32,1.53
1,12,25,38.41,2.64
3,15,12,21.90,6.55
12,34,11,14.10,5.35
11,48,13,35.44,3.47
23,48,6,13.02,3.47
21,46,6,20.07,6.48
15,1,8,13.56,9.74
7,11,3,38.73,1.88
13,1,2,26.80,9.74
5,10,13,25.27,5.04
5,34,2,39.60,5.35
16,22,14,25.46,1.77
25,47,6,23.15,1.53
10,38,8,22.81,5.53
19,33,11,44.49,6.34
8,46,19,7.30,6.48
12,35,16,34.40,6.01
6,39,20,33.20,1.04
15,5,20,26.15,4.67
12,25,21,24.83,8.03
12,46,24,27.89,6.48
1,45,25,45.39,8.01
8,2,12,41.85,7.25
3,10,21,5.33,5.04
9,17,23,19.74,.51
2,27,20,9.29,5.77
20,41,21,34.92,5.16
22,35,21,40.56,6.01
2,7,18,8.66,3.74
1,5,24,23.27,4.67
8,40,24,49.14,4.53
18,8,18,16.76,2.52
23,35,3,39.52,6.01
9,22,20,14.89,1.77
1,22,13,44.52,1.77
12,39,12,23.03,1.04
6,39,23,36.14,1.04
19,19,12,46.01,5.66
22,6,5,11.60,5.46
7,32,19,10.48,5.70
6,23,18,17.17,7.91
4,16,12,46.32,6.39
6,16,24,18.51,6.39
9,43,8,15.32,3.82
23,16,10,31.53,6.39
19,2,16,14.99,7.25
24,7,15,12.96,3.74
3,44,17,40.57,.33
18,21,11,34.61,8.97
10,2,1,39.46,7.25
10,16,4,30.85,6.39
11,12,10,36.76,2.64
7,47,19,23.51,1.53
10,41,3,8.45,5.16
25,48,5,39.67,3.47
7,2,9,13.57,7.25
3,20,21,38.10,6.89
7,28,13,44.68,4.16
7,5,8,8.09,4.67
4,35,15,48.05,6.01
3,3,6,35.37,6.08
22,25,15,46.88,8.03
4,7,18,32.25,3.74
10,18,7,8.93,3.58
4,6,22,33.44,5.46
5,32,11,31.56,5.70
15,4,24,10.37,.80
10,28,19,7.36,4.16
7,41,9,46.62,5.16
1,15,23,32.70,6.55
14,20,5,32.46,6.89
12,29,9,5.71,1.53
10,32,20,42.84,5.70
10,48,4,13.75,3.47
7,44,11,14.94,.33
7,50,11,40.34,.04
13,13,4,23.07,5.33
21,46,13,14.81,6.48
5,40,10,42.91,4.53
21,18,19,47.16,3.58
22,18,1,45.07,3.58
14,26,5,5.44,5.59
13,15,11,39.38,6.55
12,15,12,10.71,6.55
3,39,4,44.89,1.04
20,32,21,17.89,5.70
17,4,10,18.36,.80
12,50,16,14.47,.04
15,23,1,25.11,7.91
22,27,14,6.31,5.77
15,38,25,25.36,5.53
25,44,14,24.08,.33
17,13,3,40.77,5.33
4,40,5,45.80,4.53
12,19,15,45.73,5.66
22,49,5,18.23,9.29
11,39,18,39.32,1.04
6,31,25,27.19,3.49
15,32,11,47.05,5.70
20,32,10,39.03,5.70
13,21,19,24.14,8.97
22,13,25,45.04,5.33
11,30,7,18.74,2.77
8,50,21,27.83,.04
2,45,17,43.24,8.01
16,3,6,35.01,6.08
5,29,13,48.07,1.53
25,28,11,38.99,4.16
14,50,23,33.99,.04
8,20,1,36.41,6.89
15,37,24,39.14,2.42
11,1,5,17.36,9.74
22,43,18,23.08,3.82
8,41,14,34.77,5.16
22,50,13,11.23,.04
23,47,24,25.55,1.53
21,50,11,23.12,.04
