1,6,,,
2,8,,,
3,5,,,
4,1,,,
5,10,,,
6,7,,,
7,1,,,
8,9,,,
9,3,,,
10,1,,,
,,,,
1,13,6,17.97,1.1
2,20,7,43.05,2.02
3,10,9,37.6,4.78
4,18,3,28.12,1.47
5,25,1,13.19,4.8
6,22,1,6.24,7.57
7,14,6,15.2,7.58
8,23,10,20.42,9.73
9,21,8,23.03,2.66
10,17,4,11.88,8.83
9,22,10,9.5,7.57
3,12,1,49.45,0.7
1,19,9,5.48,3.28
4,17,2,7.68,8.83
8,10,8,10.58,4.78
8,24,8,30.4,7.58
3,16,3,17.1,0.9
9,15,8,33.03,3.64
10,9,6,43.31,7.59
7,22,4,33.93,7.57
1,22,1,30.75,7.57
2,7,8,40.32,2.28
7,2,3,36.89,4.94
6,7,8,35.83,2.28
2,3,7,33.12,1.39
8,13,8,37.39,1.1
2,16,4,43.35,0.9
2,1,8,19.35,9.82
10,10,9,9.85,4.78
10,22,8,34.07,7.57
1,23,8,34.79,9.73
1,14,8,10.64,7.58
8,11,5,15.65,6.44
4,16,8,42.9,0.9
7,23,1,13.06,9.73
7,19,7,39.44,3.28
6,17,3,8.18,8.83
6,15,1,35.25,3.64
5,12,6,21.18,0.7
3,5,9,48.98,8.93
3,9,7,6.14,7.59
5,20,9,19.59,2.02
4,12,10,22.07,0.7
9,5,5,10.58,8.93
6,11,5,48.9,6.44
2,14,6,45.02,7.58
10,7,5,43.59,2.28
9,2,1,47.36,4.94
2,5,3,30.24,8.93
2,18,9,16.54,1.47
10,1,8,8.78,9.82
2,21,5,13.61,2.66
4,5,6,19.65,8.93
7,9,4,49.8,7.59
8,18,2,10.07,1.47
1,9,8,26.61,7.59
6,16,10,7.01,0.9
3,21,2,5.47,2.66
10,12,4,31.31,0.7
9,18,4,31.22,1.47
1,25,8,13.31,4.8
6,24,8,31.85,7.58
8,7,7,12.36,2.28
7,18,8,40.94,1.47
8,25,7,47.79,4.8
7,10,8,22.82,4.78
2,4,10,5.94,5.62
7,8,7,16.96,3.4
9,24,7,36.16,7.58
4,13,4,49.43,1.1
7,20,5,36.95,2.02
5,14,3,32.03,7.58
5,6,10,16.46,8.71
7,1,10,41.37,9.82
10,18,5,12.05,1.47
5,24,8,12.73,7.58
4,9,4,25.9,7.59
7,16,4,15.5,0.9
9,23,9,30.5,9.73
8,9,7,16.42,7.59
5,8,9,16.06,3.4
5,17,9,11.67,8.83
1,11,4,8.56,6.44
4,19,4,12.53,3.28
3,15,2,44.09,3.64
6,5,10,5.56,8.93
7,12,5,5.21,0.7
4,7,5,21.04,2.28
10,15,7,44.03,3.64
2,15,3,33.97,3.64
2,11,6,27.8,6.44
10,19,1,47.03,3.28
1,20,8,50.09,2.02
3,24,9,36.65,7.58
2,24,10,36.15,7.58
9,3,8,31.75,1.39
8,2,4,35.76,4.94
2,23,9,26.12,9.73
1,18,4,17.35,1.47
9,17,10,23.12,8.83
3,19,9,16.95,3.28
