1,1
2,4
3,1
4,2
5,6
6,7
7,6
8,7
9,2
10,1

1,8,8,5.39,9.38
2,2,1,29.94,8.34
3,10,2,23.54,3.32
4,7,9,45.68,7.49
5,5,1,13.86,7.17
6,21,8,40.75,1.55
7,11,3,46.72,3.40
8,17,1,27.60,3.09
9,20,7,49.06,6.82
10,25,1,13.52,5.53
3,9,4,27.77,8.26
1,1,7,43.76,5.18
7,21,9,8.91,1.55
7,14,9,45.41,1.71
6,13,8,40.74,9.60
5,22,5,41.90,8.01
2,4,3,16.56,.28
8,6,7,46.67,1.20
7,2,10,28.23,8.34
2,23,10,42.15,6.12
7,22,2,19.38,8.01
5,17,3,24.04,3.09
8,1,2,29.45,5.18
5,4,5,5.93,.28
5,11,3,42.83,3.40
8,4,2,20.59,.28
7,22,9,49.23,8.01
9,19,10,37.72,.25
6,2,2,46.23,8.34
7,22,10,42.09,8.01
7,25,3,35.97,5.53
8,23,1,49.29,6.12
3,2,8,42.03,8.34
10,12,6,18.16,.92
10,7,10,49.12,7.49
1,7,3,37.29,7.49
4,23,5,15.72,6.12
6,10,4,43.12,3.32
10,19,10,24.20,.25
9,16,7,9.24,.09
4,5,5,33.58,7.17
2,4,8,38.10,.28
6,10,8,25.39,3.32
8,18,7,49.23,6.01
2,25,7,38.80,5.53
7,20,10,29.06,6.82
5,4,7,36.97,.28
2,1,9,47.13,5.18
4,5,4,13.07,7.17
4,23,6,38.18,6.12
6,20,9,41.39,6.82
7,24,9,30.09,8.28
6,21,6,26.60,1.55
1,13,5,14.81,9.60
10,19,1,24.17,.25
2,3,3,37.89,.68
6,24,10,25.86,8.28
6,1,8,42.70,5.18
7,10,6,45.81,3.32
9,9,3,32.00,8.26
7,24,5,23.95,8.28
3,12,5,9.51,.92
4,1,2,14.06,5.18
3,19,3,10.69,.25
8,15,4,38.83,.57
2,2,8,25.00,8.34
9,7,5,5.49,7.49
9,13,5,24.76,9.60
2,13,3,17.05,9.60
3,18,10,22.35,6.01
8,13,4,16.68,9.60
7,1,4,21.65,5.18
6,24,10,43.46,8.28
5,11,3,25.47,3.40
1,14,2,9.58,1.71
1,18,6,14.39,6.01
3,23,10,46.95,6.12
1,2,10,36.22,8.34
5,18,5,34.96,6.01
3,9,2,12.42,8.26
9,4,9,8.55,.28
2,10,9,28.43,3.32
9,21,8,20.23,1.55
9,15,2,45.21,.57
9,17,4,44.31,3.09
1,3,6,19.58,.68
5,19,3,9.31,.25
4,13,6,34.16,9.60
3,5,8,24.08,7.17
5,12,3,6.67,.92
10,5,5,25.10,7.17
7,24,4,45.85,8.28
8,25,5,23.78,5.53
8,10,7,11.59,3.32
7,17,10,16.06,3.09
2,18,8,23.03,6.01
6,25,7,25.98,5.53
3,25,9,29.51,5.53
6,12,7,20.28,.92
7,10,8,34.11,3.32
8,4,7,49.29,.28
4,10,10,41.02,3.32
9,3,2,39.50,.68
5,1,4,5.14,5.18
1,17,7,36.81,3.09
10,5,6,27.14,7.17
7,7,5,23.05,7.49
5,6,3,42.73,1.20
2,7,8,47.05,7.49
6,15,5,13.46,.57
1,10,4,34.29,3.32
3,7,3,30.76,7.49
5,1,1,20.19,5.18
10,18,4,25.93,6.01
9,20,1,49.08,6.82
1,15,7,47.27,.57
4,14,10,44.13,1.71
7,14,2,49.99,1.71
4,14,7,12.26,1.71
10,9,2,17.24,8.26
9,1,9,32.41,5.18
4,7,1,25.63,7.49
7,8,8,23.86,9.38
9,13,2,26.65,9.60
8,9,8,24.81,8.26
