1,10
2,6
3,1
4,4
5,3
6,5
7,6
8,4
9,4
10,3

1,20,4,6.41,2.86
2,13,5,41.65,4.00
3,2,6,40.25,.17
4,12,2,29.06,5.59
5,15,6,34.26,.22
6,7,10,5.97,7.14
7,8,7,49.11,8.97
8,18,7,34.67,1.31
9,21,4,38.70,.74
10,10,5,32.17,8.83
8,13,6,27.78,4.00
4,14,5,35.82,.95
3,14,3,19.55,.95
6,17,1,15.26,2.93
9,20,5,22.13,2.86
1,3,10,36.15,9.68
4,18,1,17.05,1.31
3,16,6,23.11,8.41
9,20,8,15.45,2.86
5,3,7,31.65,9.68
9,13,3,48.94,4.00
7,16,1,43.11,8.41
7,24,7,23.07,9.16
6,21,7,13.03,.74
1,25,3,8.79,1.81
1,21,4,50.05,.74
9,15,7,44.24,.22
4,23,9,39.68,6.37
1,15,9,45.85,.22
1,2,8,6.31,.17
8,23,5,42.35,6.37
4,17,4,9.52,2.93
9,8,8,15.92,8.97
6,1,1,44.65,9.51
6,15,7,25.00,.22
7,3,3,18.67,9.68
2,6,7,8.17,3.54
2,6,4,43.82,3.54
2,13,6,24.30,4.00
1,3,1,40.25,9.68
4,4,3,43.88,.35
3,18,7,7.16,1.31
8,2,3,39.93,.17
4,20,10,15.20,2.86
1,9,3,47.21,9.04
1,1,1,15.71,9.51
1,4,6,45.69,.35
3,18,2,49.64,1.31
10,10,1,42.07,8.83
1,8,1,24.54,8.97
7,7,4,11.50,7.14
1,11,8,32.93,1.26
1,6,6,34.94,3.54
3,6,7,46.74,3.54
10,22,6,33.16,9.78
2,23,7,6.53,6.37
4,11,1,32.59,1.26
2,7,7,32.01,7.14
1,12,6,38.52,5.59
10,9,8,36.32,9.04
5,14,4,13.29,.95
8,11,1,35.18,1.26
7,13,10,21.23,4.00
5,25,6,42.14,1.81
7,16,8,32.84,8.41
8,11,9,30.79,1.26
1,8,8,20.99,8.97
5,1,8,46.51,9.51
9,6,6,38.56,3.54
10,23,10,27.10,6.37
8,7,9,15.15,7.14
6,16,10,14.17,8.41
4,4,7,46.52,.35
6,18,8,5.79,1.31
7,23,8,32.63,6.37
6,6,8,40.25,3.54
9,17,4,27.30,2.93
2,19,5,46.01,7.23
10,25,9,48.72,1.81
4,6,1,5.91,3.54
3,10,6,10.65,8.83
4,24,10,20.29,9.16
4,9,10,25.18,9.04
6,6,8,22.88,3.54
4,2,8,48.05,.17
9,13,5,32.25,4.00
10,3,7,21.59,9.68
9,18,1,48.40,1.31
2,2,3,22.35,.17
4,8,2,34.64,8.97
8,3,2,9.81,9.68
6,13,1,23.52,4.00
9,15,1,19.26,.22
9,22,2,20.51,9.78
3,6,9,8.74,3.54
8,13,6,14.13,4.00
4,1,8,11.44,9.51
2,21,2,35.89,.74
9,24,3,8.87,9.16
4,20,9,43.23,2.86
5,2,4,22.78,.17
10,23,7,10.96,6.37
8,2,2,46.09,.17
10,23,2,45.01,6.37
4,13,3,26.30,4.00
3,8,10,34.94,8.97
2,13,3,33.17,4.00
7,13,8,33.92,4.00
5,6,1,18.12,3.54
8,3,1,17.10,9.68
3,15,5,19.68,.22
10,7,9,48.37,7.14
10,10,4,24.95,8.83
9,3,5,42.78,9.68
9,2,4,29.15,.17
4,8,5,12.45,8.97
10,10,10,17.01,8.83
5,1,4,16.10,9.51
4,5,6,29.67,4.63
5,10,6,6.40,8.83
10,8,3,6.07,8.97
4,2,1,42.39,.17
3,23,7,22.43,6.37
1,17,1,38.72,2.93
3,5,5,19.96,4.63
